CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL1835304,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)OCc1ccccc1)C(=O)O,IC50,=,17000.0,nM,4.769551078621726,2131
CHEMBL3358377,CHEMBL3352569,COc1ccccc1NC(=O)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,11000.0,nM,4.958607314841775,2110
CHEMBL3343525,CHEMBL3351796,NC(=O)c1cncc(Oc2ccc3ccccc3c2)c1,IC50,=,6290.0,nM,5.201349354554731,2157
CHEMBL1794051,CHEMBL1156803,OC1Nc2ccc(I)cc2C1=Cc3cc(Br)c(O)c(Br)c3,IC50,=,15600.0,nM,4.806875401645538,2126
CHEMBL3237038,CHEMBL3232865,CN(C(=O)c1cccc(c1)S(=O)(=O)N(C)c2ccc(Br)cc2)c3ccc(Br)cc3F,IC50,=,6900.0,nM,5.161150909262744,2161
CHEMBL1140,CHEMBL3352569,NC(=O)c1cccnc1,IC50,=,11000.0,nM,4.958607314841775,2110
CHEMBL3609645,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CNC(=O)C)NC(=O)C)C(=O)N,IC50,=,7760.0,nM,5.110138278741812,216
CHEMBL445405,CHEMBL1144627,C[C@H](NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccccc23,IC50,=,47000.0,nM,4.327902142064282,2137
CHEMBL218785,CHEMBL1137294,CCCCCCCn1cc(C2=C(C(=O)N(C)C2=O)c3cn(CCCCCCC)c4ccccc34)c5ccccc15,IC50,>,100000.0,nM,0.0,219
CHEMBL492710,CHEMBL1153388,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)O,IC50,=,10600.0,nM,4.97469413473523,2123
CHEMBL561194,CHEMBL3390834,NC(=O)c1ccccc1Nc2ccccc2,IC50,=,74000.0,nM,4.130768280269024,2158
CHEMBL222147,CHEMBL1149255,Oc1ccccc1\C=N\c2ccc(OCCCCOc3ccc(cc3)\N=C\c4ccccc4O)cc2,IC50,>,1000000.0,nM,0.0,2120
CHEMBL1254780,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)Cc1cccnc1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL1835310,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2F,IC50,=,16000.0,nM,4.795880017344075,2131
CHEMBL3222152,CHEMBL3217443,CC(C)(C)NC(=O)c1ccc2Nc3ccccc3CCc2c1,IC50,=,100000.0,nM,0.0,2117
CHEMBL3358385,CHEMBL3352569,O=C(Nc1ncccn1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,13000.0,nM,4.886056647693163,2110
CHEMBL3408816,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cnc(N)nc4)C(=O)OCC,IC50,,,,0.0,2113
CHEMBL1835306,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)CCc1ccccc1F)C(=O)O,IC50,=,27000.0,nM,4.568636235841012,2131
CHEMBL2332042,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4ccc(s4)C(=O)O)CC3)c2s1,IC50,=,4.4,nM,8.356547323513812,2154
CHEMBL560337,CHEMBL2150931,Cc1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,72000.0,nM,4.142667503568731,2165
CHEMBL3222141,CHEMBL3352569,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,IC50,=,16000.0,nM,4.795880017344075,2110
CHEMBL2164021,CHEMBL2163190,CCCCCC1CC(=O)c2cc(Cl)ccc2O1,IC50,,,,0.0,2129
CHEMBL3220464,CHEMBL3217470,COC(=O)c1ccc(cc1)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,IC50,=,5700.0,nM,5.2441251443275085,2115
CHEMBL302449,CHEMBL1137294,Cn1c2ccccc2c3c4C(=O)NCc4c5c6ccccc6n(CCC#N)c5c13,IC50,>,100000.0,nM,0.0,219
CHEMBL3623254,CHEMBL3621196,CN1C(=O)N(C)c2ccc(cc2C1=O)S(=O)(=O)Nc3ccc(Cc4ccncc4)cc3,IC50,=,242000.0,nM,0.0,2143
CHEMBL2152571,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(CCC(=O)O)c2,IC50,>,100000.0,nM,0.0,2165
CHEMBL273076,CHEMBL1143139,Cc1ccc(cc1F)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,2000.0,nM,5.698970004336019,2164
CHEMBL503595,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,238000.0,nM,0.0,2123
CHEMBL491960,CHEMBL2203031,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,59000.0,nM,4.229147988357855,2151
CHEMBL3236969,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)S(=O)(=O)C,IC50,=,9800.0,nM,5.008773924307505,2161
CHEMBL3233733,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(ccc34)c5ccccc5)C(=O)NN2,IC50,=,32000.0,nM,4.494850021680094,2133
CHEMBL270905,CHEMBL1143139,Ic1ccc2c3C(CC(=O)Oc3ccc2c1)c4ccccc4,IC50,=,19500.0,nM,4.709965388637482,2164
CHEMBL1254867,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccc[nH]1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL3343533,CHEMBL3351796,NC(=O)c1cncc(Oc2ccc3c(NC(=O)c4ccccc4)cccc3c2)c1,IC50,=,436.0,nM,6.360513510731414,2157
CHEMBL3105179,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(OC)cc3)n2CCO,IC50,,,,0.0,2139
CHEMBL371286,CHEMBL1141869,CC(NC(=O)c1ccccc1\N=C\c2cccc3ccccc23)c4ccccc4,IC50,,,,0.0,2121
CHEMBL224864,CHEMBL3351796,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,1560.0,nM,5.806875401645538,2157
CHEMBL1255033,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CCl)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL1797737,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccccc4,IC50,=,178700.0,nM,0.0,2159
CHEMBL3354217,CHEMBL3352209,Clc1cc(Br)c2OC(CCCN3CCCCC3)CC(=O)c2c1,IC50,,,,0.0,2142
CHEMBL3288034,CHEMBL3621196,O=C1NC(=O)c2cc(ccc2N1)S(=O)(=O)Nc3ccc(Oc4cccnc4)cc3,IC50,=,114000.0,nM,0.0,2143
CHEMBL3601364,CHEMBL3600344,CCNC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,,,,0.0,2132
CHEMBL1945672,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=O)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,88400.0,nM,4.053547734986926,2127
CHEMBL562474,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(Oc3ccccc3)cc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL611665,CHEMBL1159066,O=C1NC(=O)C2=Cc3ccccc3OC2=N1,IC50,=,243600.0,nM,0.0,218
CHEMBL3354208,CHEMBL3352209,OC(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,,0.0,2142
CHEMBL3347531,CHEMBL3390834,CC(=CCC\C(=C\C[C@@H]1C[C@]2(CC=C(C)C)C(=C(C(=O)c3ccc(O)c(O)c3)C(=O)[C@@](CC=C(C)C)(C2=O)[C@@]1(C)CCC=C(C)C)O)\C)C,IC50,=,22000.0,nM,4.657577319177793,2158
CHEMBL2164014,CHEMBL2163190,CCCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,4300.0,nM,5.366531544420414,2129
CHEMBL200762,CHEMBL1159066,CC(NC(=O)c1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,34500.0,nM,4.462180904926726,218
CHEMBL2338812,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CN4CCCC4)CC3)c2s1,IC50,=,220.0,nM,6.657577319177793,2154
CHEMBL2152589,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(\C=C\c3ccccc3)cc2,IC50,>,300000.0,nM,0.0,2165
CHEMBL3237032,CHEMBL3232865,CN(c1ccc(Cl)cn1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,6100.0,nM,5.214670164989233,2161
CHEMBL198582,CHEMBL1141869,C[C@@H](NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,49300.0,nM,4.30715308072277,2121
CHEMBL2151055,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3F)c2,IC50,=,2000.0,nM,5.698970004336019,2165
CHEMBL2152608,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(NC(=O)Cc3ccccc3)c2,IC50,=,74000.0,nM,4.130768280269024,2165
CHEMBL1945133,CHEMBL1944602,Cl.CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,41700.0,nM,4.379863945026242,2127
CHEMBL3609653,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](CNC(=O)C)C(=O)N,IC50,=,1510.0,nM,5.82102305270683,216
CHEMBL197282,CHEMBL1141869,C[C@H](NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,39400.0,nM,4.404503778174426,2121
CHEMBL2152586,CHEMBL2150931,NC(=O)c1ccccc1Oc2ccccc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL3601362,CHEMBL3600344,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)N)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,5400.0,nM,5.267606240177032,2132
CHEMBL222502,CHEMBL1149255,OC(=O)CCCCOc1ccc2Oc3ccccc3C(=O)c2c1,IC50,>,1000000.0,nM,0.0,2120
CHEMBL2152606,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(NC(=O)c3ccccc3)c2,IC50,=,57000.0,nM,4.2441251443275085,2165
CHEMBL2164022,CHEMBL2163190,CCCCCC1CC(=O)c2cc(ccc2O1)[N+](=O)[O-],IC50,,,,0.0,2129
CHEMBL492925,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)O,IC50,=,5500.0,nM,5.259637310505756,2123
CHEMBL3408829,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4cccc(C)c4,IC50,=,6200.0,nM,5.207608310501746,2113
CHEMBL3222141,CHEMBL3390834,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,IC50,=,15500.0,nM,4.809668301829708,2158
CHEMBL2170194,CHEMBL2169871,O=C1NC(=S)NC(=O)C1=Cc2cccc3ccccc23,IC50,=,9000.0,nM,5.045757490560675,2160
CHEMBL1483080,CHEMBL2169871,O=C1NC(=S)NC(=O)C1=Cc2cc3ccccc3[nH]2,IC50,=,20000.0,nM,4.698970004336019,2160
CHEMBL3343654,CHEMBL3351796,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4cccc(c4)[N+](=O)[O-])cccc23)c1,IC50,=,434.0,nM,6.36251027048749,2157
CHEMBL2152582,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc3ccccc3c2,IC50,>,100000.0,nM,0.0,2165
CHEMBL2164019,CHEMBL2163190,CCCCCC1CC(=O)c2cc(C)cc(C)c2O1,IC50,=,6200.0,nM,5.207608310501746,2129
CHEMBL380797,CHEMBL1159066,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,45900.0,nM,4.338187314462739,218
CHEMBL380797,CHEMBL3217443,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,103400.0,nM,0.0,2117
CHEMBL2338820,CHEMBL2331260,CNC(=O)c1cc2ncnc(N3CCC(CCNC(=O)C(C)(C)C)CC3)c2s1,IC50,=,10000.0,nM,5.0,2154
CHEMBL488685,CHEMBL1139425,C[C@H](NC(=O)CCc1ccccc1)C(=O)NCCc2c[nH]c3ccc(OCc4ccccc4)cc23,IC50,=,86000.0,nM,4.0655015487564325,2141
CHEMBL1797920,CHEMBL1795265,OC(=O)c1ccc2NC(=S)Nc2c1,IC50,=,38300.0,nM,4.416801226031377,2122
CHEMBL420311,CHEMBL3217443,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,19600.0,nM,4.707743928643524,2117
CHEMBL3408828,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc3ccc(O)cc3)Cc2c4cc(ccc14)c5cccc(C)c5,IC50,,,,0.0,2113
CHEMBL3408823,CHEMBL3407343,CCCCn1c2CCNCc2c3cc(ccc13)c4cccc(C)c4,IC50,=,96000.0,nM,4.017728766960431,2113
CHEMBL3350584,CHEMBL1773060,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4c(Br)nc5c(N)ncnc45)[C@@H](O)[C@H]2O,IC50,=,28000.0,nM,4.552841968657781,2150
CHEMBL224864,CHEMBL1159066,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,3540.0,nM,5.450996737974212,218
CHEMBL3105181,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N4CCCCC4)n2CCO,IC50,=,60340.0,nM,4.21939469416103,2139
CHEMBL3608445,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N,IC50,=,2260.0,nM,5.645891560852599,216
CHEMBL2152605,CHEMBL2150931,CN(Cc1ccccc1)C(=O)c2cccc(Nc3ccccc3C(=O)N)c2,IC50,=,40000.0,nM,4.3979400086720375,2165
CHEMBL447677,CHEMBL1833937,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,=,6300.0,nM,5.200659450546418,2131
CHEMBL382277,CHEMBL3217699,NC(=O)C1CCCC2C1Nc3ccc(Cl)cc23,IC50,,,,0.0,2128
CHEMBL490905,CHEMBL1159066,Clc1ccccc1C(=O)C2Cc3c(OC2=O)ccc4ccccc34,IC50,=,9400.0,nM,5.026872146400302,218
CHEMBL425294,CHEMBL1795291,Oc1ccc(CCNc2ccc(NCCc3ccc(O)cc3)c4C(=O)c5ccccc5C(=O)c24)cc1,IC50,=,57000.0,nM,4.2441251443275085,2162
CHEMBL1254218,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,338000.0,nM,0.0,2145
CHEMBL2164016,CHEMBL2163190,CCCCC[C@H]1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,1500.0,nM,5.823908740944319,2129
CHEMBL3580805,CHEMBL3580657,CSc1ccc(CSc2cccc(c2)C(=O)Nc3ccc(cc3)C#N)cc1,IC50,=,2400.0,nM,5.619788758288394,2125
CHEMBL507676,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)O,IC50,=,29100.0,nM,4.536107011014092,2123
CHEMBL551610,CHEMBL2150931,NC(=O)c1ccccc1Sc2ccccc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL1714005,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2c[nH]c3ccccc23,IC50,=,20300.0,nM,4.692503962086787,2151
CHEMBL245011,CHEMBL1144627,CC(C)(NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccc(F)cc23,IC50,=,80000.0,nM,4.096910013008056,2137
CHEMBL3237025,CHEMBL3232865,CN(c1ccc(cc1)S(=O)(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(Cl)cc3,IC50,=,15900.0,nM,4.798602875679548,2161
CHEMBL3408832,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cccc(C)c4)C(=O)OCC,IC50,,,,0.0,2113
CHEMBL3354214,CHEMBL3352209,Cc1noc(CCC2CC(=O)c3cc(Cl)cc(Br)c3O2)n1,IC50,=,12200.0,nM,4.913640169325252,2142
CHEMBL2164010,CHEMBL2163190,Clc1cc(Br)c2OC(=CC(=O)c2c1)c3ccccc3,IC50,,,,0.0,2129
CHEMBL3609649,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)C)C(=O)N,IC50,=,14500.0,nM,4.838631997765026,216
CHEMBL3408831,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4cccc(C)c4,IC50,=,10100.0,nM,4.995678626217357,2113
CHEMBL215284,CHEMBL1137363,CCCCC(CC)COCCCNC(=O)CCC(C)(c1ccc(O)cc1)c2ccc(O)cc2,IC50,=,200000.0,nM,0.0,2163
CHEMBL2164017,CHEMBL2163190,CCCCCC1CC(=O)c2ccccc2O1,IC50,,,,0.0,2129
CHEMBL3408833,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4cnc(N)nc4,IC50,=,17900.0,nM,4.747146969020107,2113
CHEMBL469018,CHEMBL1155918,CC(C)(C)OC(=O)Nc1cccc(c1)c2noc(n2)C(=O)NNC(=S)Nc3ccc(cc3)C(F)(F)F,IC50,=,129000.0,nM,0.0,2124
CHEMBL2332040,CHEMBL2331260,CCNC(=O)c1ccc(s1)C(=O)NCCN2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,4.8,nM,8.318758762624412,2154
CHEMBL2152628,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccc(Br)cc3)c2,IC50,=,1200.0,nM,5.920818753952375,2165
CHEMBL3105182,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc4OCOc4c3)n2CCO,IC50,=,56050.0,nM,4.251424383069008,2139
CHEMBL1835300,CHEMBL1833937,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)C,IC50,=,862000.0,nM,0.0,2131
CHEMBL3580806,CHEMBL3580657,[O-][S+](Cc1ccc(Cl)cc1)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,7100.0,nM,5.1487416512809245,2125
CHEMBL2170194,CHEMBL2176976,O=C1NC(=S)NC(=O)C1=Cc2cccc3ccccc23,IC50,=,10000.0,nM,5.0,211
CHEMBL426391,CHEMBL1149255,Oc1ccc(CCc2nnc(S)n2c3ccc(Cl)cc3)cc1,IC50,>,300000.0,nM,0.0,2120
CHEMBL218910,CHEMBL1137294,OCCC(OCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4cccc(F)c34)c5ccccc15)C(O)CO,IC50,=,9500.0,nM,5.022276394711152,219
CHEMBL3354212,CHEMBL3352209,Clc1cc(Br)c2OC(CCCC(=O)NCc3ccccc3)CC(=O)c2c1,IC50,,,,0.0,2142
CHEMBL3580796,CHEMBL3580657,Clc1ccc(CS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cn3)C#N)cc1,IC50,=,4700.0,nM,5.327902142064282,2125
CHEMBL1591531,CHEMBL2203031,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15.CS(=O)(=O)O,IC50,=,800.0,nM,6.096910013008056,2151
CHEMBL2152619,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3cccc(c3)C(F)(F)F)c2,IC50,=,2100.0,nM,5.6777807052660805,2165
CHEMBL1254127,CHEMBL1250463,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,,,,0.0,2145
CHEMBL491960,CHEMBL2169871,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,59000.0,nM,4.229147988357855,2160
CHEMBL3358389,CHEMBL3352569,O=C(Nc1nc[nH]n1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,57000.0,nM,4.2441251443275085,2110
CHEMBL3427768,CHEMBL3425433,NC(=O)C1CCCCc2c1[nH]nc2c3ccc(Cl)cc3,IC50,=,6800.0,nM,5.167491087293763,2116
CHEMBL2152604,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(c2)C(=O)NCc3ccccc3,IC50,=,39000.0,nM,4.4089353929735005,2165
CHEMBL420311,CHEMBL3351796,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,1940.0,nM,5.7121982700697735,2157
CHEMBL1945135,CHEMBL1944602,CN(C)CCCCC(=O)Nc1ccc(cc1)N(C)C(=S)NC(=O)c2ccc(cc2)C(C)(C)C,IC50,,,,0.0,2127
CHEMBL2152574,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(cc2)C(F)(F)F,IC50,=,69000.0,nM,4.161150909262744,2165
CHEMBL3358382,CHEMBL3352569,O=C(Nc1cccnc1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,3300.0,nM,5.481486060122112,2110
CHEMBL452893,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(=O)O,IC50,=,31100.0,nM,4.507239610973162,2123
CHEMBL2164005,CHEMBL2163190,Clc1cc(Br)c2OC(CCc3ccccc3)CC(=O)c2c1,IC50,=,6800.0,nM,5.167491087293763,2129
CHEMBL3237014,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,7300.0,nM,5.136677139879544,2161
CHEMBL270109,CHEMBL1143139,Cc1ccc2c3C(CC(=O)Oc3ccc2c1)c4ccc(C)c(F)c4,IC50,=,3400.0,nM,5.468521082957745,2164
CHEMBL3105171,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccccc3)n2CCO,IC50,,,,0.0,2139
CHEMBL2164015,CHEMBL3352209,CCCCC[C@@H]1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,4500.0,nM,5.346787486224656,2142
CHEMBL1835303,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](N)Cc1ccccc1)C(=O)O,IC50,=,22400.0,nM,4.649751981665837,2131
CHEMBL2152602,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(c2)C(=O)Nc3ccccc3,IC50,=,83000.0,nM,4.080921907623926,2165
CHEMBL1835296,CHEMBL1833937,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,2900.0,nM,5.537602002101044,2131
CHEMBL3608444,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](CCc1ccccc1)C(=O)N,IC50,=,650.0,nM,6.187086643357144,216
CHEMBL3290224,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Br)cc3)n2c4ccccc4,IC50,,,,0.0,2111
CHEMBL2332053,CHEMBL2331260,CC(=S)NCCN1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,130.0,nM,6.886056647693163,2154
CHEMBL2152626,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3Br)c2,IC50,=,1100.0,nM,5.958607314841775,2165
CHEMBL2152613,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3)c2,IC50,=,1000.0,nM,6.0,2165
CHEMBL3408825,CHEMBL3407343,Cc1cccc(c1)c2ccc3[nH]c4CCNCc4c3c2,IC50,=,100000.0,nM,0.0,2113
CHEMBL2164008,CHEMBL2163190,Cc1ccc(cc1)S(=O)(=O)n2cc(CCC3CC(=O)c4cc(Cl)cc(Br)c4O3)c5ccccc25,IC50,,,,0.0,2129
CHEMBL447852,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,92900.0,nM,4.031984286006358,2123
CHEMBL470972,CHEMBL1139425,CC(C)(NC(=O)\C=C\c1ccc(F)cc1)C(=O)NCCc2c[nH]c3ccccc23,IC50,=,105000.0,nM,0.0,2141
CHEMBL3290213,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2CCCN4CCCC4=O,IC50,,,,0.0,2111
CHEMBL1253189,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)c1ccc(C)cc1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL1835307,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)CCc1ccccc1O)C(=O)O,IC50,=,53000.0,nM,4.275724130399211,2131
CHEMBL523676,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)O,IC50,=,37400.0,nM,4.42712839779952,2123
CHEMBL373990,CHEMBL1138228,Oc1ccccc1\C=N\c2ccc(cc2)\N=C\c3ccccc3O,IC50,=,58400.0,nM,4.2335871528876,2118
CHEMBL2338810,CHEMBL2331260,CS(=O)(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,1.1,nM,8.958607314841775,2154
CHEMBL2152591,CHEMBL2150931,CN(C(=O)c1ccc(Nc2ccccc2C(=O)N)cc1)c3ccccc3,IC50,=,69000.0,nM,4.161150909262744,2165
