CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL1254953,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1cccn1C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,23.0,%,23.0,1259
CHEMBL1958071,CHEMBL3407358,COc1ccc2c3C[C@H]4CCCCN4Cc3c5cc(OC)c(OC)cc5c2c1,Inhibition,=,12.0,%,12.0,1225
CHEMBL3350587,CHEMBL1773060,COc1ccc(cc1)c2nc3c(N)ncnc3n2[C@@H]4O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]5O[C@H]([C@H](O)[C@@H]5O)[n+]6cccc(c6)C(=O)N)[C@@H](O)[C@H]4O,Inhibition,=,18.0,%,18.0,1231
CHEMBL2436120,CHEMBL2434959,COc1ccc(CNCc2c(c3nnc(SC(C)C)n3c4ccccc4)n(C)c5ccc(F)cc25)cc1,Inhibition,=,70.0,%,70.0,1242
CHEMBL3105177,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(C)cc3)n2CCO,Inhibition,=,24.94,%,24.94,1213
CHEMBL3343515,CHEMBL3351796,NC(=O)c1ccc(Sc2ccc3ccccc3c2)nc1,Inhibition,=,31.0,%,31.0,1251
CHEMBL489532,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc(Cl)cc4,Inhibition,=,13.7,%,13.7,1252
CHEMBL2417690,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc2ccccc2)C(=O)NCc3ccccc3,Inhibition,=,97.0,%,97.0,127
CHEMBL2382106,CHEMBL2380241,Clc1ccccc1c2oc3ccc(NC(=O)Cc4ccccc4)cc3n2,Inhibition,=,17.0,%,17.0,1258
CHEMBL3219565,CHEMBL3217484,CCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4ccccc4)cc1,Inhibition,=,35.0,%,35.0,123
CHEMBL521799,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc(Br)cc4,Inhibition,=,82.3,%,82.3,1252
CHEMBL3237032,CHEMBL3232865,CN(c1ccc(Cl)cn1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,25.0,%,25.0,1236
CHEMBL511599,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(n2)C(=O)NCC(=O)Nc3cccc(c3)C(F)(F)F,Inhibition,=,20.0,%,20.0,1268
CHEMBL243090,CHEMBL1144627,C[C@@H](NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccccc23,Inhibition,=,3.2,%,3.2,122
CHEMBL2017696,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c3ccccc3)C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,Inhibition,=,21.5,%,21.5,1253
CHEMBL570186,CHEMBL1156803,Fc1ccc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1,Inhibition,=,24.4,%,24.4,1222
CHEMBL489527,CHEMBL1138523,Cc1cccc(c1)C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,Inhibition,=,83.2,%,83.2,1252
CHEMBL1255034,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CBr)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,48.0,%,48.0,1259
CHEMBL1929383,CHEMBL1926570,Oc1ccccc1c2nc3ccccc3cc2CN=[N+]=[N-],Inhibition,=,53.0,%,53.0,128
CHEMBL573245,CHEMBL1154783,CCOC(=O)C1=CN(CCc2ccccc2)C=C(C1c3ccccc3)C(=O)OCC,Inhibition,=,76.6,%,76.6,1240
CHEMBL3233962,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)ON2Cc5ccccc5,Inhibition,=,2.0,%,2.0,129
CHEMBL3236998,CHEMBL3232865,COc1ccc(cc1)N(C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,4.0,%,4.0,1236
CHEMBL523988,CHEMBL1138523,CCCN1C(=S)NC(=O)C(=C1c2ccccc2)Cc3c(O)ccc4ccccc34,Inhibition,=,25.0,%,25.0,1252
CHEMBL490907,CHEMBL1138523,Ic1cccc(c1)C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,7.3,%,7.3,1252
CHEMBL3350585,CHEMBL1773060,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4c(nc5c(N)ncnc45)c6ccccc6)[C@@H](O)[C@H]2O,Inhibition,=,17.0,%,17.0,1231
CHEMBL1254539,CHEMBL1250463,CC(C)CC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)O,Inhibition,=,94.0,%,94.0,1259
CHEMBL3105178,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2CCO,Inhibition,=,12.65,%,12.65,1213
CHEMBL1797724,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4cccc5ccccc45,Inhibition,=,25.4,%,25.4,1229
CHEMBL3233746,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4nc(Br)ccc34)C(=O)NN2,Inhibition,=,51.0,%,51.0,129
CHEMBL2017706,CHEMBL2016567,COc1ccc(C(=O)NN2C3=C(C(C4=C2CC(C)(C)CC4=O)c5ccc(OCc6ccccc6)cc5)C(=O)CC(C)(C)C3)c(OC)n1,Inhibition,=,55.1,%,55.1,1253
CHEMBL3427778,CHEMBL3425433,NC(=O)C1Cc2ccccc2Cc3c1[nH]nc3c4ccc(Cl)cc4,Inhibition,=,42.0,%,42.0,126
CHEMBL490318,CHEMBL1138523,Ic1cccc(c1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,17.0,%,17.0,1252
CHEMBL3427753,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3ccc(F)cc3,Inhibition,=,42.0,%,42.0,126
CHEMBL447256,CHEMBL1138523,Clc1cccc(c1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,3.7,%,3.7,1252
CHEMBL3237034,CHEMBL3232865,CC(O)c1ccc(cc1)N(C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,24.0,%,24.0,1236
CHEMBL3233743,CHEMBL3232806,COc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)NN2,Inhibition,=,40.0,%,40.0,129
CHEMBL430233,CHEMBL1144710,Oc1c(Br)cc(\C=C\C(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,Inhibition,=,35.0,%,35.0,1217
CHEMBL3237037,CHEMBL3232865,CN(C(=O)c1cccc(c1)S(=O)(=O)N(C)c2ccc(Br)cc2)c3ccc(Cl)cc3F,Inhibition,=,0.0,%,0.0,1236
CHEMBL3427757,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3cccs3,Inhibition,=,47.0,%,47.0,126
CHEMBL3219563,CHEMBL3217484,O=C1NC(=S)N(Cc2ccccc2)C(=C1Cc3ccccc3)c4ccccc4,Inhibition,=,23.0,%,23.0,123
CHEMBL490939,CHEMBL1138523,Brc1ccc(cc1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,20.1,%,20.1,1252
CHEMBL1903929,CHEMBL2311269,COc1ccc(OC)c(c1)C(=O)c2coc3cc(Br)c(O)c(Br)c23,Inhibition,=,0.17,%,0.17,1227
CHEMBL3105180,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2CCO,Inhibition,=,48.7,%,48.7,1213
CHEMBL3219560,CHEMBL3217484,CCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(O)ccc5ccccc45)cc1,Inhibition,=,13.4,%,13.4,123
CHEMBL1253859,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,17.0,%,17.0,1259
CHEMBL408917,CHEMBL1144710,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5ccccc45)c1Br,Inhibition,=,33.0,%,33.0,1217
CHEMBL1254304,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,82.0,%,82.0,1259
CHEMBL2177352,CHEMBL2176976,CC(=CCOc1ccc(Br)cc1\C=C\2/Oc3ccccc3C2=O)C,Inhibition,=,75.3,%,75.3,1265
CHEMBL2177360,CHEMBL2176976,COc1cccc2C(=O)\C(=C\c3ccccc3OCC=C)\Oc12,Inhibition,=,47.8,%,47.8,1265
CHEMBL491106,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(N(CC=C)C(=S)NC3=O)c4ccccc4,Inhibition,=,37.5,%,37.5,1252
CHEMBL3580804,CHEMBL3580657,C[S+]([O-])c1ccc(NC(=O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1,Inhibition,=,10.0,%,10.0,1221
CHEMBL445405,CHEMBL1144627,C[C@H](NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccccc23,Inhibition,=,17.7,%,17.7,122
CHEMBL1254032,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,Inhibition,=,100.0,%,100.0,1259
CHEMBL584353,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,Inhibition,=,83.0,%,83.0,127
CHEMBL3343497,CHEMBL3351796,Cc1ccc(cc1N)C(=O)Nc2cccc3cc(ccc23)S(=O)(=O)O,Inhibition,=,14.0,%,14.0,1251
CHEMBL2177359,CHEMBL2176976,COc1cccc2C(=O)\C(=C\c3ccccc3OCC=C(C)C)\Oc12,Inhibition,=,54.3,%,54.3,1265
CHEMBL3219287,CHEMBL3217484,CCCCN1C(=S)NC(=O)C(=C1c2ccc(Cl)cc2)Cc3c(OC)ccc4ccccc34,Inhibition,=,18.4,%,18.4,123
CHEMBL260450,CHEMBL1144710,Oc1ccc(\C=C\C(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,Inhibition,=,35.0,%,35.0,1217
CHEMBL3233730,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4ccccc34)C(=O)NN2,Inhibition,=,58.0,%,58.0,129
CHEMBL1797738,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4cccc5ccccc45,Inhibition,=,81.7,%,81.7,1229
CHEMBL491927,CHEMBL1795290,Cc1ccccc1C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,Inhibition,=,82.6,%,82.6,1229
CHEMBL3427764,CHEMBL3425433,Cn1c(cc2cc(Cl)ccc12)c3n[nH]c4C(CCCc34)C(=O)N,Inhibition,=,31.0,%,31.0,126
CHEMBL3427767,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3csc4ccccc34,Inhibition,=,48.0,%,48.0,126
CHEMBL521804,CHEMBL1138523,[O-][N+](=O)c1ccccc1C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,26.0,%,26.0,1252
CHEMBL3233735,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(ccc34)C#N)C(=O)NN2,Inhibition,=,25.0,%,25.0,129
CHEMBL3427774,CHEMBL3425433,CC1(C)CC(C(=O)N)c2[nH]nc(c2C1)c3cc4ccccc4s3,Inhibition,=,53.0,%,53.0,126
CHEMBL3219553,CHEMBL3217484,CCCCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(OC)ccc5ccccc45)cc1,Inhibition,=,32.7,%,32.7,123
CHEMBL2314702,CHEMBL2311269,Oc1c(Br)cc2occ(C(=O)c3ccccc3)c2c1Br,Inhibition,=,0.3,%,0.3,1227
CHEMBL3237064,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(NC(=O)c3ccc(cc3)C#N)c2,Inhibition,=,20.0,%,20.0,1236
CHEMBL3408980,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cnc(N)nc4)C(C)C,Inhibition,=,15.3,%,15.3,1248
CHEMBL1876771,CHEMBL2311269,Cc1oc2ccc(O)cc2c1C(=O)c3ccc(Br)cc3,Inhibition,=,0.26,%,0.26,1227
CHEMBL371286,CHEMBL1141869,CC(NC(=O)c1ccccc1\N=C\c2cccc3ccccc23)c4ccccc4,Inhibition,=,33.0,%,33.0,1237
CHEMBL3105179,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(OC)cc3)n2CCO,Inhibition,=,17.79,%,17.79,1213
CHEMBL492182,CHEMBL1138523,FC(F)(F)c1cccc(c1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,32.0,%,32.0,1252
CHEMBL1254125,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,39.0,%,39.0,1259
CHEMBL1797737,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccccc4,Inhibition,=,32.1,%,32.1,1229
CHEMBL1254126,CHEMBL1250463,CP(=S)(C)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,Inhibition,=,10.0,%,10.0,1259
CHEMBL3427769,CHEMBL3425433,NC(=O)C1CCCCCc2c1[nH]nc2c3ccc(Cl)cc3,Inhibition,=,28.0,%,28.0,126
CHEMBL2420981,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)CCCCCc1ccccc1)C(=O)NCc2ccccc2,Inhibition,=,100.0,%,100.0,127
CHEMBL2420990,CHEMBL2417552,Cl.CC(=S)NCCCC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)Nc2ccccc2,Inhibition,=,86.0,%,86.0,127
CHEMBL466754,CHEMBL1155918,FC(F)(F)c1ccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)cc1,Inhibition,=,54.0,%,54.0,1268
CHEMBL3233742,CHEMBL3232806,COc1cc2ccccc2c(CC3=C(NNC3=O)c4ccc(C)cc4)c1O,Inhibition,=,78.0,%,78.0,129
CHEMBL3427749,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3ccc(Cl)cc3Cl,Inhibition,=,24.0,%,24.0,126
CHEMBL3105174,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(OC(F)(F)F)cc3)n2CCO,Inhibition,=,11.74,%,11.74,1213
CHEMBL372375,CHEMBL1141869,CC(NC(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,Inhibition,=,82.6,%,82.6,1237
CHEMBL490316,CHEMBL1138523,Clc1ccccc1C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,3.0,%,3.0,1252
CHEMBL493557,CHEMBL1153388,CC(=S)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,Inhibition,=,11.8,%,11.8,1216
CHEMBL1929384,CHEMBL1926570,CS(=O)(=O)N(Cc1cn(Cc2cc3ccccc3nc2c4ccccc4O)nn1)c5ccccc5I,Inhibition,=,62.0,%,62.0,128
CHEMBL1797930,CHEMBL1795265,COc1ccc(CN2C(=S)Nc3cc(ccc23)[N+](=O)[O-])c(OC)c1,Inhibition,=,14.4,%,14.4,1219
CHEMBL1797741,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4occc4,Inhibition,=,82.3,%,82.3,1229
CHEMBL3290210,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2CCCN4CCCC4=O,Inhibition,=,49.15,%,49.15,1212
CHEMBL2058065,CHEMBL2057091,CCCc1nn(C)c2C(=O)NC(=Nc12)c3ccc(O)c(OC(F)F)c3,Inhibition,=,63.0,%,63.0,1238
CHEMBL3343509,CHEMBL3351796,Cc1ccc(cc1N)C(=O)Nc2ccc(c3ccccc23)S(=O)(=O)O,Inhibition,=,11.0,%,11.0,1251
CHEMBL3237017,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C(=O)C,Inhibition,=,5.0,%,5.0,1236
CHEMBL2443305,CHEMBL2440052,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H]4N(C)c5ccccc5C(=O)N14,Inhibition,=,7.8,%,7.8,1224
CHEMBL489928,CHEMBL1138523,Clc1ccc(cc1)C(=O)C2=Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,6.0,%,6.0,1252
CHEMBL1797732,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccncc4,Inhibition,=,69.3,%,69.3,1229
CHEMBL491573,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4F,Inhibition,=,89.0,%,89.0,1252
CHEMBL491960,CHEMBL3232806,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,Inhibition,=,54.0,%,54.0,129
CHEMBL2382105,CHEMBL2380241,Clc1cccc(c1Cl)c2oc3ccc(NC(=O)Cc4ccccc4)cc3n2,Inhibition,=,19.0,%,19.0,1258
CHEMBL1797934,CHEMBL1795265,[O-][N+](=O)c1cc(ccc1Nc2ccc3OCOc3c2)C(F)(F)F,Inhibition,=,18.8,%,18.8,1219
CHEMBL3219557,CHEMBL3217484,CCCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(Cc5ccccc5)ccc6ccccc46)cc1,Inhibition,=,22.8,%,22.8,123
CHEMBL3105181,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N4CCCCC4)n2CCO,Inhibition,=,43.33,%,43.33,1213
CHEMBL3343498,CHEMBL3351796,OS(=O)(=O)c1cccc2cccc(NC(=O)c3ccccc3)c12,Inhibition,=,17.0,%,17.0,1251
CHEMBL579384,CHEMBL1156803,FC(F)(F)c1ccc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1,Inhibition,=,45.4,%,45.4,1222
CHEMBL523800,CHEMBL1138523,Fc1ccc(cc1)C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,12.3,%,12.3,1252
CHEMBL491896,CHEMBL1795290,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,Inhibition,=,80.2,%,80.2,1229
CHEMBL1393757,CHEMBL2311269,COc1ccc(OC)c(c1)C(=O)c2coc3ccc(O)c(CN4CCOCC4)c23,Inhibition,=,0.14,%,0.14,1227
CHEMBL1797748,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(CCc4ccccc4)NC(=S)NC3=O,Inhibition,=,83.0,%,83.0,1229
CHEMBL3237063,CHEMBL3232865,CN(c1ccc(cc1)S(=O)(=O)C)S(=O)(=O)c2cccc(NC(=O)c3ccc(Br)cc3)c2,Inhibition,=,14.0,%,14.0,1236
CHEMBL3219286,CHEMBL3217484,COc1ccc2ccccc2c1CC3=C(N(C)C(=S)NC3=O)c4ccccc4,Inhibition,=,36.2,%,36.2,123
CHEMBL200544,CHEMBL1141869,CCOC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23,Inhibition,=,9.0,%,9.0,1237
CHEMBL1797933,CHEMBL1795265,COc1ccc(CNc2ccc(cc2N)[N+](=O)[O-])c(OC)c1,Inhibition,=,14.1,%,14.1,1219
CHEMBL2417683,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(O)c2ccccc2,Inhibition,=,77.0,%,77.0,127
CHEMBL1797727,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4occc4,Inhibition,=,28.9,%,28.9,1229
CHEMBL3222156,CHEMBL3217443,CN1c2ccc(cc2CCc3cc(ccc13)[N+](=O)[O-])C(=O)N,Inhibition,=,23.0,%,23.0,1223
CHEMBL3219564,CHEMBL3217484,COc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4ccccc4)cc1,Inhibition,=,32.2,%,32.2,123
CHEMBL1945266,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1,Inhibition,=,8.1,%,8.1,1211
CHEMBL2417691,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCCc1cccnc1,Inhibition,=,41.0,%,41.0,127
CHEMBL2314706,CHEMBL2311269,Cc1ccc(cc1)C(=O)c2coc3c4ccccc4c(O)cc23,Inhibition,=,0.16,%,0.16,1227
CHEMBL3350586,CHEMBL1773060,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4c(nc5c(N)ncnc45)c6ccc(Cl)cc6)[C@@H](O)[C@H]2O,Inhibition,=,30.0,%,30.0,1231
CHEMBL3233734,CHEMBL3232806,COc1ccc2c(CC3=C(NNC3=O)c4ccc(C)cc4)c(O)ccc2c1,Inhibition,=,64.0,%,64.0,129
CHEMBL3236969,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)S(=O)(=O)C,Inhibition,=,13.0,%,13.0,1236
CHEMBL491960,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,Inhibition,=,44.2,%,44.2,1229
CHEMBL491893,CHEMBL1138523,Brc1cccc(c1)C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,47.3,%,47.3,1252
CHEMBL1254867,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccc[nH]1)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,36.0,%,36.0,1259
CHEMBL265502,CHEMBL2057091,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,Inhibition,=,79.0,%,79.0,1238
CHEMBL511317,CHEMBL1138523,Brc1ccc(cc1)C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,22.2,%,22.2,1252
CHEMBL3233749,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)ON2,Inhibition,=,5.0,%,5.0,129
CHEMBL1882210,CHEMBL2311269,CC(=O)Oc1ccc2occ(C(=O)c3ccccc3)c2c1,Inhibition,=,0.17,%,0.17,1227
CHEMBL3236708,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3cc(Cl)cnn3,Inhibition,=,0.0,%,0.0,1236
CHEMBL468172,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(n2)C(=O)NNC(=S)Nc3ccccc3,Inhibition,=,-2.0,%,0.0,1268
CHEMBL3105175,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2CCO,Inhibition,=,23.22,%,23.22,1213
CHEMBL490905,CHEMBL1795290,Clc1ccccc1C(=O)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,28.3,%,28.3,1229
CHEMBL3236962,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(F)cn3,Inhibition,=,0.0,%,0.0,1236
CHEMBL1797735,CHEMBL1795290,O=C(Cc1ccccc1)C2Cc3c(OC2=O)ccc4ccccc34,Inhibition,=,11.3,%,11.3,1229
CHEMBL266487,CHEMBL1137294,O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)c4c[nH]c5ccccc45,Inhibition,=,52.7,%,52.7,1232
CHEMBL2017702,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c3ccc(Cl)cc3Cl)C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,Inhibition,=,4.7,%,4.7,1253
CHEMBL3105173,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Cl)cc3)n2CCO,Inhibition,=,5.32,%,5.32,1213
CHEMBL3237032,CHEMBL3580657,CN(c1ccc(Cl)cn1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,Inhibition,=,10.0,%,10.0,1221
CHEMBL3290224,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Br)cc3)n2c4ccccc4,Inhibition,=,26.7,%,26.7,1212
CHEMBL2017695,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(NC(=O)c3ccccc3)C4=C(C2c5ccccc5OCc6ccccc6)C(=O)CC(C)(C)C4,Inhibition,=,39.7,%,39.7,1253
CHEMBL3219555,CHEMBL3217484,COc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(Cc5ccccc5)ccc6ccccc46)cc1,Inhibition,=,29.8,%,29.8,123
CHEMBL1711590,CHEMBL2311269,Oc1ccc2occ(C(=O)c3ccc(Br)cc3)c2c1,Inhibition,=,0.28,%,0.28,1227
CHEMBL575457,CHEMBL1154783,OC(=O)C1=CN(C=C(C1c2ccccc2)C(=O)O)c3ccccc3,Inhibition,=,86.6,%,86.6,1240
CHEMBL3233741,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)c(Br)cc4ccccc34)C(=O)NN2,Inhibition,=,49.0,%,49.0,129
CHEMBL491927,CHEMBL1138523,Cc1ccccc1C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,Inhibition,=,79.6,%,79.6,1252
CHEMBL1253189,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)c1ccc(C)cc1)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,1.0,%,1.0,1259
CHEMBL2017694,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccc(cc3[N+](=O)[O-])[N+](=O)[O-])C4=C(C2c5ccc(OCc6ccccc6)cc5)C(=O)CC(C)(C)C4,Inhibition,=,54.8,%,54.8,1253
CHEMBL1254380,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C,Inhibition,=,78.0,%,78.0,1259
CHEMBL1797730,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccsc4,Inhibition,=,19.1,%,19.1,1229
CHEMBL1254124,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,Inhibition,=,62.0,%,62.0,1259
